NORAD ID,Longitude
39127,-107.3226179
28868,-107.3257775
42070,-109.909779
33207,-110.0110024
28935,-110.1911739
35496,-111.0150893
28252,-111.0944998
28378,-111.1308723
29643,-111.1903832
49817,-111.6480101
29162,-112.9753016
40946,-113.0250885
39035,-114.8406993
40425,-114.8803229
37843,-115.1226474
39360,-116.1336963
39122,-116.8338056
41589,-116.9897411
31102,-118.73441
36499,-118.913062
28659,-119.0480357
23712,-120.2907714
27854,-120.9846032
54243,-120.986978
55263,-121.9134175
32951,-123.0126942
26715,-124.5973169
33275,-124.9252956
46114,-125.0108934
27954,-126.9968472
33453,-128.860953
54027,-128.9848172
42709,-129.1475979
27691,-130.1638605
53961,-130.9133575
54026,-133.0063856
55971,-134.9263234
52933,-135.0248446
39222,-135.1947429
51850,-137.0111595
26580,-138.9952113
53355,-144.8484198
39256,-154.7931721
56371,-162.9629952
39070,-174.3677138
39206,-176.7413542
33749,-176.9264765
38978,-177.0411147
37834,-179.9990499
