NORAD ID,Longitude
41937,-96.83505163
41942,-35.99363599
41944,118.0199025
41945,-43.19173731
42070,-109.9173112
42075,-11.99935426
42432,-66.93471425
42662,110.5047696
42691,115.900889
42692,-74.87193395
42695,97.3195762
42698,56.49586339
42709,-129.1506581
42740,-69.89268046
42741,171.993046
42747,47.87190813
42749,10.22439157
42801,1.869290948
42814,39.01276772
42815,93.48246202
42818,-34.50767993
42907,45.01482346
42934,-61.01553892
42942,122.1273036
42950,-18.02270903
42951,109.8739373
42967,-104.9781176
42984,113.1575784
43039,-24.82244878
43162,139.0009989
43174,-20.12704091
43175,-47.49787696
43226,-104.7331936
43228,-30.04623681
43271,162.0031353
43272,-33.49877486
43286,51.54852385
43339,134.108604
43432,128.0773359
43450,134.0288956
43463,119.1054708
43488,95.00512267
43539,94.84706107
43562,-63.03479864
43587,108.0151373
43611,138.0062705
43632,45.11503548
43633,169.0007826
43651,-67.72845035
43698,55.10266864
43700,25.80941039
43823,128.2793732
43824,74.07906641
43864,62.82697199
43867,69.9966065
43874,172.9647858
43920,130.0195723
44034,38.97011877
44035,47.8892869
44048,146.0434524
44067,130.4633547
44071,60.2756754
44186,30.44272016
44231,144.493083
44307,49.02765347
44333,-100.8717532
44334,6.961128432
44337,111.3323451
44457,12.0152453
44475,31.22646485
44476,61.9415536
44479,16.98136957
44481,54.68143988
44624,-5.053566721
44625,-27.51116258
44637,83.52316396
44709,116.3884089
44800,35.50545531
44801,11.00407905
44868,149.9936083
44903,75.99710772
44978,107.5758961
45026,83.04942269
45027,7.201465902
45245,135.9620325
45246,128.2377418
45344,80.08926096
45465,137.2481753
45807,110.3327787
45863,134.0467046
45920,116.1830678
45985,96.51177932
45986,79.99295491
46112,109.885408
46113,-1.000618158
46114,-125.0349605
46610,117.859093
47202,90.77317826
47256,82.95783356
47306,30.93050356
47613,178.4459461
47851,146.4761291
48618,20.8093174
48808,133.3600259
48838,-85.22131776
49011,16.77294821
49055,-70.1057388
49056,47.7091433
49062,98.06004669
49115,-99.46796436
49125,101.4350166
49258,-9.955985975
49330,36.65555591
49332,-67.08287447
49333,45.51694684
49505,130.1885049
49817,-111.6560562
49818,74.04246529
50001,145.01638
50002,103.0182882
50005,170.9527363
50212,42.04038228
50319,83.74134606
50321,157.5479638
50322,27.33603229
50574,137.2246719
51281,143.0670737
51287,177.0395124
51850,-137.0114435
52255,125.0743457
52817,-7.005522041
52903,83.10777993
52904,91.49999269
52933,-135.0286648
52940,119.3230377
53100,10.52523757
53355,-145.0926103
53765,2.694158213
53813,81.4593469
53960,-103.1225294
53961,-130.9150339
54026,-133.0226552
54027,-128.9167571
54033,22.99639606
54048,0.516381296
54225,12.98933406
54230,163.2880584
54243,-121.0160397
54244,-91.02156882
54259,1.54325666
54741,-93.09887233
54742,-89.02762613
54743,-3.364322889
55131,70.18719462
55138,-79.99184594
55180,21.32323171
55239,148.000183
55263,-121.8708431
55506,165.7685554
55508,-58.98049999
55683,109.4968418
55686,125.1237247
55841,8.953714232
55912,146.7891078
55970,-103.08969
55971,-134.9342977
56174,-91.00938233
56370,-88.86481986
56371,-162.9889676
56372,93.25474552
56757,-141.322641
56759,129.5927077
