License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
SE-KA-56.5E,Norway 🇳🇴,56.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SE-KA-56.5E&sel_satname=SE-KA-56.5E&plan_id=
SE-KA-56.5E-QV,Norway 🇳🇴,56.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SE-KA-56.5E-QV&sel_satname=SE-KA-56.5E-QV&plan_id=
INSAT-KU11(55)E,India 🇮🇳,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-KU11(55)E&sel_satname=INSAT-KU11(55)E&plan_id=
YAMAL-55E,Russian Federation 🇷🇺,55.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=YAMAL-55E&sel_satname=YAMAL-55E&plan_id=
SMMSAT-5R_1,Sweden 🇸🇪,55.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-5R_1&sel_satname=SMMSAT-5R_1&plan_id=
USGAE-5A,United States 🇺🇸,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USGAE-5A&sel_satname=USGAE-5A&plan_id=
MADAR-55E_1,United Arab Emirates 🇦🇪,55.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-55E_1&sel_satname=MADAR-55E_1&plan_id=
SMMSAT-5R,Sweden 🇸🇪,55.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-5R&sel_satname=SMMSAT-5R&plan_id=
INSAT-TTC(55)E,India 🇮🇳,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-TTC(55)E&sel_satname=INSAT-TTC(55)E&plan_id=
INSAT-NAV(55),India 🇮🇳,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-NAV(55)&sel_satname=INSAT-NAV(55)&plan_id=
INSAT-EK55R,India 🇮🇳,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-EK55R&sel_satname=INSAT-EK55R&plan_id=
UKDRS-A13,United Kingdom 🇬🇧,55.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UKDRS-A13&sel_satname=UKDRS-A13&plan_id=
KUPON-1,Russian Federation 🇷🇺,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KUPON-1&sel_satname=KUPON-1&plan_id=
INSAT-2(55),India 🇮🇳,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-2(55)&sel_satname=INSAT-2(55)&plan_id=
INSAT-2T (55),India 🇮🇳,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-2T+(55)&sel_satname=INSAT-2T+(55)&plan_id=
KUPON-1S,Russian Federation 🇷🇺,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KUPON-1S&sel_satname=KUPON-1S&plan_id=
INSAT-EK55,India 🇮🇳,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-EK55&sel_satname=INSAT-EK55&plan_id=
KUPON-1T,Russian Federation 🇷🇺,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KUPON-1T&sel_satname=KUPON-1T&plan_id=
INSAT-KUP-FSS-Y22(55E),India 🇮🇳,55.0°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-KUP-FSS-Y22(55E)&sel_satname=INSAT-KUP-FSS-Y22(55E)&plan_id=plan
INSAT-KU10(55)E,India 🇮🇳,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-KU10(55)E&sel_satname=INSAT-KU10(55)E&plan_id=
INSAT-EXC55E,India 🇮🇳,55.0°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-EXC55E&sel_satname=INSAT-EXC55E&plan_id=plan
YAMAL-FSS-55E,Russian Federation 🇷🇺,55.0°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=YAMAL-FSS-55E&sel_satname=YAMAL-FSS-55E&plan_id=plan
YAMAL-PK2,Russian Federation 🇷🇺,55.0°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=YAMAL-PK2&sel_satname=YAMAL-PK2&plan_id=plan
MADAR-55E-2,United Arab Emirates 🇦🇪,55.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-55E-2&sel_satname=MADAR-55E-2&plan_id=
YAMAL-55E-1,Russian Federation 🇷🇺,55.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=YAMAL-55E-1&sel_satname=YAMAL-55E-1&plan_id=
INSAT-KA55E,India 🇮🇳,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-KA55E&sel_satname=INSAT-KA55E&plan_id=
MILSTAR 4,United States 🇺🇸,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MILSTAR+4&sel_satname=MILSTAR+4&plan_id=
INSAT-EHFL-55E,India 🇮🇳,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-EHFL-55E&sel_satname=INSAT-EHFL-55E&plan_id=
INSAT-KU17(55E),India 🇮🇳,55.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KU17(55E)&sel_satname=INSAT-KU17(55E)&plan_id=
MADAR-55E,United Arab Emirates 🇦🇪,55.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-55E&sel_satname=MADAR-55E&plan_id=
KUPON-1M,Russian Federation 🇷🇺,55.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KUPON-1M&sel_satname=KUPON-1M&plan_id=
