License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
ARABSAT-AS-81.5ER,Saudi Arabia 🇸🇦,81.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-AS-81.5ER&sel_satname=ARABSAT-AS-81.5ER&plan_id=
ARABSAT-11AS-81.5E,Saudi Arabia 🇸🇦,81.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-11AS-81.5E&sel_satname=ARABSAT-11AS-81.5E&plan_id=
CHNHTSAT-81.5E,China 🇨🇳,81.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNHTSAT-81.5E&sel_satname=CHNHTSAT-81.5E&plan_id=
CHNSAT-M-81.5E,China 🇨🇳,81.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNSAT-M-81.5E&sel_satname=CHNSAT-M-81.5E&plan_id=
CHNSAT-30B-81.5E,China 🇨🇳,81.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CHNSAT-30B-81.5E&sel_satname=CHNSAT-30B-81.5E&plan_id=plan
ARABSAT-9AS-81.5E,Saudi Arabia 🇸🇦,81.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9AS-81.5E&sel_satname=ARABSAT-9AS-81.5E&plan_id=
CHNSAT-81.5E,China 🇨🇳,81.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHNSAT-81.5E&sel_satname=CHNSAT-81.5E&plan_id=
IRANSAT-81.2E,Iran (Islamic Republic of) 🇮🇷,81.2°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-81.2E&sel_satname=IRANSAT-81.2E&plan_id=
INSAT-EK83,India 🇮🇳,83.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-EK83&sel_satname=INSAT-EK83&plan_id=
INSAT-2K (83),India 🇮🇳,83.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-2K+(83)&sel_satname=INSAT-2K+(83)&plan_id=
INSAT-NAV-GSO3(83E),India 🇮🇳,83.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-NAV-GSO3(83E)&sel_satname=INSAT-NAV-GSO3(83E)&plan_id=
INSAT-KU17(83E),India 🇮🇳,83.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KU17(83E)&sel_satname=INSAT-KU17(83E)&plan_id=
MEASAT-ROUTE-6,Malaysia 🇲🇾,83.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-ROUTE-6&sel_satname=MEASAT-ROUTE-6&plan_id=
INSAT-NAVR(83),India 🇮🇳,83.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-NAVR(83)&sel_satname=INSAT-NAVR(83)&plan_id=
INSAT-METC(83E),India 🇮🇳,83.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-METC(83E)&sel_satname=INSAT-METC(83E)&plan_id=
INSAT-2(83),India 🇮🇳,83.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-2(83)&sel_satname=INSAT-2(83)&plan_id=
INSAT-TTC(83)E,India 🇮🇳,83.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-TTC(83)E&sel_satname=INSAT-TTC(83)E&plan_id=
INSAT-2A,India 🇮🇳,83.0°E,Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-2A&sel_satname=INSAT-2A&plan_id=plan
INSAT-EK83R,India 🇮🇳,83.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-EK83R&sel_satname=INSAT-EK83R&plan_id=
INSAT-2E83,India 🇮🇳,83.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-2E83&sel_satname=INSAT-2E83&plan_id=
INSAT-2M (83),India 🇮🇳,83.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-2M+(83)&sel_satname=INSAT-2M+(83)&plan_id=
