Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
USASAT-60R,United States 🇺🇸,72.0°E,Non-Planned,Early-Stage,No,Partial,No,0.67°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USASAT-60R&sel_satname=USASAT-60R&plan_id=
ADF UHF-2,Australia 🇦🇺,72.1°E,Non-Planned,Late-Stage,Yes,No,No,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ADF+UHF-2&sel_satname=ADF+UHF-2&plan_id=
IRANSAT-B-70.5E,Iran (Islamic Republic of) 🇮🇷,70.5°E,Non-Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-B-70.5E&sel_satname=IRANSAT-B-70.5E&plan_id=
F-SAT-N9-70.5E,France 🇫🇷,70.5°E,Non-Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N9-70.5E&sel_satname=F-SAT-N9-70.5E&plan_id=
F-SAT-N7-70.5E,France 🇫🇷,70.5°E,Non-Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-70.5E&sel_satname=F-SAT-N7-70.5E&plan_id=
CYP-SAT-KM-70.5E,Cyprus 🇨🇾,70.5°E,Non-Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CYP-SAT-KM-70.5E&sel_satname=CYP-SAT-KM-70.5E&plan_id=
F-SAT-N-E-70.5E,France 🇫🇷,70.5°E,Non-Planned,Late-Stage,Yes,No,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N-E-70.5E&sel_satname=F-SAT-N-E-70.5E&plan_id=
F-SAT-KU3-E-70.5E,France 🇫🇷,70.5°E,Non-Planned,Late-Stage,Yes,No,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-KU3-E-70.5E&sel_satname=F-SAT-KU3-E-70.5E&plan_id=
F-SAT-P-30B-70.5E-F,France 🇫🇷,70.5°E,Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-70.5E-F&sel_satname=F-SAT-P-30B-70.5E-F&plan_id=plan
F-SAT-E-30B-70.5E,France 🇫🇷,70.5°E,Planned,Early-Stage,Yes,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-E-30B-70.5E&sel_satname=F-SAT-E-30B-70.5E&plan_id=plan
F-SAT-30B-70.5E,France 🇫🇷,70.5°E,Planned,Early-Stage,No,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-70.5E&sel_satname=F-SAT-30B-70.5E&plan_id=plan
EUTELSAT EXB-70.5E,France 🇫🇷,70.5°E,Planned,Late-Stage,Yes,No,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+EXB-70.5E&sel_satname=EUTELSAT+EXB-70.5E&plan_id=plan
EUTELSAT 3-70.5E,France 🇫🇷,70.5°E,Non-Planned,Late-Stage,Yes,No,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+3-70.5E&sel_satname=EUTELSAT+3-70.5E&plan_id=
F-SAT-N3-70.5E,France 🇫🇷,70.5°E,Non-Planned,Early-Stage,Yes,n/a,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N3-70.5E&sel_satname=F-SAT-N3-70.5E&plan_id=
EUTELSAT-E-70.5E,France 🇫🇷,70.5°E,Non-Planned,Late-Stage,Yes,No,No,0.83°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT-E-70.5E&sel_satname=EUTELSAT-E-70.5E&plan_id=
