Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
TURKSAT-50E-C,Türkiye 🇹🇷,50.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-50E-C&sel_satname=TURKSAT-50E-C&plan_id=
NSS-G7-50.5E,Netherlands 🇳🇱,50.5°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NSS-G7-50.5E&sel_satname=NSS-G7-50.5E&plan_id=
NSS-G2-16,Netherlands 🇳🇱,50.5°E,Non-Planned,Late-Stage,Yes,No,Total,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NSS-G2-16&sel_satname=NSS-G2-16&plan_id=
NSS-G4-22,Netherlands 🇳🇱,50.5°E,Non-Planned,Late-Stage,Yes,No,Partial,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NSS-G4-22&sel_satname=NSS-G4-22&plan_id=
THAICOM-C1,Thailand 🇹🇭,50.5°E,Non-Planned,Late-Stage,Yes,No,Total,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=THAICOM-C1&sel_satname=THAICOM-C1&plan_id=
NSS-FSS 50.5E,Netherlands 🇳🇱,50.5°E,Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NSS-FSS+50.5E&sel_satname=NSS-FSS+50.5E&plan_id=plan
THAICOM-N1,Thailand 🇹🇭,50.5°E,Non-Planned,Late-Stage,Yes,No,Partial,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=THAICOM-N1&sel_satname=THAICOM-N1&plan_id=
COD00000,Dem. Rep. of the Congo 🇨🇩,50.95°E,Planned,Early-Stage,No,n/a,No,0.94°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=COD00000&sel_satname=COD00000&plan_id=plan
USAEGIS-51E,United States 🇺🇸,51.0°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USAEGIS-51E&sel_satname=USAEGIS-51E&plan_id=
THAICOM-51_1,Thailand 🇹🇭,51.0°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=THAICOM-51_1&sel_satname=THAICOM-51_1&plan_id=
THAICOM-51,Thailand 🇹🇭,51.0°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=THAICOM-51&sel_satname=THAICOM-51&plan_id=
OMANSAT-51E,Oman 🇴🇲,51.0°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-51E&sel_satname=OMANSAT-51E&plan_id=
