Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
NUSANTARA-H1-A_1,Indonesia 🇮🇩,116.1°E,Non-Planned,Early-Stage,No,n/a,No,0.18°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-H1-A_1&sel_satname=NUSANTARA-H1-A_1&plan_id=
PACIFISAT-116.1E-2,Papua New Guinea 🇵🇬,116.1°E,Non-Planned,Early-Stage,No,n/a,No,0.18°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=PACIFISAT-116.1E-2&sel_satname=PACIFISAT-116.1E-2&plan_id=
NUSANTARA-SM1-B,Indonesia 🇮🇩,116.1°E,Non-Planned,Early-Stage,No,n/a,No,0.18°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-SM1-B&sel_satname=NUSANTARA-SM1-B&plan_id=
GS-ABS-116.1E,Papua New Guinea 🇵🇬,116.1°E,Non-Planned,Early-Stage,No,n/a,No,0.18°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=GS-ABS-116.1E&sel_satname=GS-ABS-116.1E&plan_id=
NUSANTARA-H1-A,Indonesia 🇮🇩,116.1°E,Non-Planned,Late-Stage,Yes,No,Partial,0.18°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NUSANTARA-H1-A&sel_satname=NUSANTARA-H1-A&plan_id=
PACIFISAT-9,Papua New Guinea 🇵🇬,116.1°E,Non-Planned,Late-Stage,Yes,No,Total,0.18°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=PACIFISAT-9&sel_satname=PACIFISAT-9&plan_id=
KOREASAT-116.2E-A30B,Korea (Rep. of) 🇰🇷,116.2°E,Planned,Early-Stage,No,n/a,No,0.28°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KOREASAT-116.2E-A30B&sel_satname=KOREASAT-116.2E-A30B&plan_id=plan
KOR00000,Korea (Rep. of) 🇰🇷,116.2°E,Planned,Early-Stage,No,n/a,No,0.28°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KOR00000&sel_satname=KOR00000&plan_id=plan
CHINASAT-DL5,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.42°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-DL5&sel_satname=CHINASAT-DL5&plan_id=
CHINASAT-30B1-115.5E,China 🇨🇳,115.5°E,Planned,Early-Stage,No,n/a,No,0.42°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CHINASAT-30B1-115.5E&sel_satname=CHINASAT-30B1-115.5E&plan_id=plan
CHINASAT-30B-115.5E,China 🇨🇳,115.5°E,Planned,Late-Stage,No,No,No,0.42°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-30B-115.5E&sel_satname=CHINASAT-30B-115.5E&plan_id=plan
CHINASAT-D-115.5E,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.42°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-D-115.5E&sel_satname=CHINASAT-D-115.5E&plan_id=
CHINASAT-G-115.5E,China 🇨🇳,115.5°E,Non-Planned,Early-Stage,No,n/a,No,0.42°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-G-115.5E&sel_satname=CHINASAT-G-115.5E&plan_id=
CHINASAT-D-115.5E_1,China 🇨🇳,115.5°E,Non-Planned,Early-Stage,No,n/a,No,0.42°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-D-115.5E_1&sel_satname=CHINASAT-D-115.5E_1&plan_id=
CHINASAT-ROUTE7,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.42°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-ROUTE7&sel_satname=CHINASAT-ROUTE7&plan_id=
CHINASAT-MSB4,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.42°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-MSB4&sel_satname=CHINASAT-MSB4&plan_id=
DFH-5-OD,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.42°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DFH-5-OD&sel_satname=DFH-5-OD&plan_id=
CHINASAT-115.5E,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.42°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-115.5E&sel_satname=CHINASAT-115.5E&plan_id=
DFH-4-OD,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.42°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DFH-4-OD&sel_satname=DFH-4-OD&plan_id=
DFH-3-OD,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.42°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DFH-3-OD&sel_satname=DFH-3-OD&plan_id=
INS00000,Indonesia 🇮🇩,115.4°E,Planned,Early-Stage,No,n/a,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INS00000&sel_satname=INS00000&plan_id=plan
KYPROS-115.3E,Cyprus 🇨🇾,115.3°E,Non-Planned,Early-Stage,No,n/a,No,0.62°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KYPROS-115.3E&sel_satname=KYPROS-115.3E&plan_id=
