Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
MSG-45.5E,Germany 🇩🇪,45.5°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MSG-45.5E&sel_satname=MSG-45.5E&plan_id=
EMARSAT-4F,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EMARSAT-4F&sel_satname=EMARSAT-4F&plan_id=
MADAR-44E,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-44E&sel_satname=MADAR-44E&plan_id=
USCSID-A2,United States 🇺🇸,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USCSID-A2&sel_satname=USCSID-A2&plan_id=
MADAR-44E-2,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-44E-2&sel_satname=MADAR-44E-2&plan_id=
AZERSAT-44E,Azerbaijan 🇦🇿,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AZERSAT-44E&sel_satname=AZERSAT-44E&plan_id=
EMARSAT-1F,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EMARSAT-1F&sel_satname=EMARSAT-1F&plan_id=
USGGR-4,United States 🇺🇸,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGGR-4&sel_satname=USGGR-4&plan_id=
EMARSAT-10F,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EMARSAT-10F&sel_satname=EMARSAT-10F&plan_id=
EMARSAT-1F/M,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EMARSAT-1F/M&sel_satname=EMARSAT-1F/M&plan_id=
FUTURA-4,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FUTURA-4&sel_satname=FUTURA-4&plan_id=
