Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
KYPROS-ORION-2,Cyprus 🇨🇾,89.5°E,Non-Planned,Early-Stage,No,n/a,No,0.45°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KYPROS-ORION-2&sel_satname=KYPROS-ORION-2&plan_id=
QZSS-GS-A1,Japan 🇯🇵,90.5°E,Non-Planned,Late-Stage,No,No,No,0.55°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=QZSS-GS-A1&sel_satname=QZSS-GS-A1&plan_id=
INSAT-EXC(90.5E),India 🇮🇳,90.5°E,Planned,Early-Stage,No,n/a,No,0.55°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-EXC(90.5E)&sel_satname=INSAT-EXC(90.5E)&plan_id=plan
QZSS-GS-ISR1,Japan 🇯🇵,90.5°E,Non-Planned,Late-Stage,No,No,No,0.55°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=QZSS-GS-ISR1&sel_satname=QZSS-GS-ISR1&plan_id=
MOZ00000,Mozambique 🇲🇿,90.6°E,Planned,Early-Stage,No,n/a,No,0.65°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MOZ00000&sel_satname=MOZ00000&plan_id=plan
N-SAT-90.75E,Japan 🇯🇵,90.75°E,Non-Planned,Late-Stage,Yes,No,Partial,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=N-SAT-90.75E&sel_satname=N-SAT-90.75E&plan_id=
N-SAT-Y17-90.75E,Japan 🇯🇵,90.75°E,Non-Planned,Late-Stage,Yes,No,No,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=N-SAT-Y17-90.75E&sel_satname=N-SAT-Y17-90.75E&plan_id=
IOMSAT-90.75E,United Kingdom 🇬🇧,90.75°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IOMSAT-90.75E&sel_satname=IOMSAT-90.75E&plan_id=
N-SAT-Y22-90.75E,Japan 🇯🇵,90.75°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y22-90.75E&sel_satname=N-SAT-Y22-90.75E&plan_id=
DRS-90.75E,Japan 🇯🇵,90.75°E,Non-Planned,Late-Stage,Yes,No,No,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DRS-90.75E&sel_satname=DRS-90.75E&plan_id=
DRTS-90.75E,Japan 🇯🇵,90.75°E,Non-Planned,Late-Stage,Yes,No,Partial,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DRTS-90.75E&sel_satname=DRTS-90.75E&plan_id=
INSAT-KA89E,India 🇮🇳,89.0°E,Non-Planned,Early-Stage,No,n/a,No,0.95°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA89E&sel_satname=INSAT-KA89E&plan_id=
INSAT-KA89ER,India 🇮🇳,89.0°E,Non-Planned,Early-Stage,No,n/a,No,0.95°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA89ER&sel_satname=INSAT-KA89ER&plan_id=
TDRS 89E,United States 🇺🇸,89.0°E,Non-Planned,Late-Stage,Yes,No,No,0.95°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TDRS+89E&sel_satname=TDRS+89E&plan_id=
