Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
NSS-57,Netherlands 🇳🇱,40.5°W,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NSS-57&sel_satname=NSS-57&plan_id=
NSS-FSS 40.5W,Netherlands 🇳🇱,40.5°W,Planned,Late-Stage,Yes,No,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NSS-FSS+40.5W&sel_satname=NSS-FSS+40.5W&plan_id=plan
INTELSAT8 319.5E,Netherlands 🇳🇱,40.5°W,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT8+319.5E&sel_satname=INTELSAT8+319.5E&plan_id=
SE-8-41W,Norway 🇳🇴,41.0°W,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SE-8-41W&sel_satname=SE-8-41W&plan_id=
TDRS EAST,United States 🇺🇸,41.0°W,Non-Planned,Late-Stage,Yes,No,No,0.49°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TDRS+EAST&sel_satname=TDRS+EAST&plan_id=
TDRS-EAST-ISS,United States 🇺🇸,41.0°W,Non-Planned,Late-Stage,Yes,No,No,0.49°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TDRS-EAST-ISS&sel_satname=TDRS-EAST-ISS&plan_id=
UKDRS-A15,United Kingdom 🇬🇧,41.0°W,Non-Planned,Early-Stage,No,n/a,No,0.49°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UKDRS-A15&sel_satname=UKDRS-A15&plan_id=
KYPROS-41W-2,Cyprus 🇨🇾,41.0°W,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KYPROS-41W-2&sel_satname=KYPROS-41W-2&plan_id=
MT-SAT-41W,France 🇫🇷,41.0°W,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MT-SAT-41W&sel_satname=MT-SAT-41W&plan_id=
AND00000,Andorra 🇦🇩,41.0°W,Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AND00000&sel_satname=AND00000&plan_id=plan
MEASAT-ROUTE-5C,Malaysia 🇲🇾,41.2°W,Non-Planned,Early-Stage,No,n/a,No,0.69°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-ROUTE-5C&sel_satname=MEASAT-ROUTE-5C&plan_id=
MEASAT-ROUTE-5C_1,Malaysia 🇲🇾,41.2°W,Non-Planned,Early-Stage,No,n/a,No,0.69°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-ROUTE-5C_1&sel_satname=MEASAT-ROUTE-5C_1&plan_id=
