Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
FLKSTGGL,United Kingdom 🇬🇧,37.1°W,Planned,Early-Stage,No,n/a,No,0.90°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=FLKSTGGL&sel_satname=FLKSTGGL&plan_id=plan
G  00000,United Kingdom 🇬🇧,37.1°W,Planned,Early-Stage,No,n/a,No,0.90°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=G++00000&sel_satname=G++00000&plan_id=plan
ASCSTHTC,United Kingdom 🇬🇧,37.1°W,Planned,Early-Stage,No,n/a,No,0.90°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ASCSTHTC&sel_satname=ASCSTHTC&plan_id=plan
BERCAYMS,United Kingdom 🇬🇧,37.1°W,Planned,Early-Stage,No,n/a,No,0.90°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=BERCAYMS&sel_satname=BERCAYMS&plan_id=plan
USGAE-17R,United States 🇺🇸,39.0°W,Non-Planned,Late-Stage,Yes,Partial,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USGAE-17R&sel_satname=USGAE-17R&plan_id=
F-SAT-N7-39W,France 🇫🇷,39.0°W,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-39W&sel_satname=F-SAT-N7-39W&plan_id=
HISPASAT-56A_1,Spain 🇪🇸,39.0°W,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-56A_1&sel_satname=HISPASAT-56A_1&plan_id=
HISPASAT-56A,Spain 🇪🇸,39.0°W,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-56A&sel_satname=HISPASAT-56A&plan_id=
PACIFISAT-FSS-39W,Papua New Guinea 🇵🇬,39.0°W,Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=PACIFISAT-FSS-39W&sel_satname=PACIFISAT-FSS-39W&plan_id=plan
HISPASAT-1-39W,Spain 🇪🇸,39.0°W,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-1-39W&sel_satname=HISPASAT-1-39W&plan_id=
F-SAT-N10-39W,France 🇫🇷,39.0°W,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N10-39W&sel_satname=F-SAT-N10-39W&plan_id=
HISPASAT-2-39W,Spain 🇪🇸,39.0°W,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-2-39W&sel_satname=HISPASAT-2-39W&plan_id=
F-SAT-P-30B-39W-F,France 🇫🇷,39.0°W,Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-39W-F&sel_satname=F-SAT-P-30B-39W-F&plan_id=plan
DJCF-2A,United Kingdom 🇬🇧,39.0°W,Non-Planned,Late-Stage,Yes,No,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DJCF-2A&sel_satname=DJCF-2A&plan_id=
F-SAT-30B-39W,France 🇫🇷,39.0°W,Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-39W&sel_satname=F-SAT-30B-39W&plan_id=plan
