Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
AMS-C13-33.5E,Israel 🇮🇱,33.5°E,Non-Planned,Early-Stage,No,n/a,No,0.36°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AMS-C13-33.5E&sel_satname=AMS-C13-33.5E&plan_id=
OMANSAT-33.5E,Oman 🇴🇲,33.5°E,Non-Planned,Early-Stage,No,n/a,No,0.36°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-33.5E&sel_satname=OMANSAT-33.5E&plan_id=
ARRAKIS-2,United Kingdom 🇬🇧,33.5°E,Non-Planned,Early-Stage,No,n/a,No,0.36°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARRAKIS-2&sel_satname=ARRAKIS-2&plan_id=
MADAR-33.5E,United Arab Emirates 🇦🇪,33.5°E,Non-Planned,Early-Stage,No,n/a,No,0.36°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-33.5E&sel_satname=MADAR-33.5E&plan_id=
MADAR-33.5E_1,United Arab Emirates 🇦🇪,33.5°E,Non-Planned,Early-Stage,No,n/a,No,0.36°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-33.5E_1&sel_satname=MADAR-33.5E_1&plan_id=
INSAT-NAVR(32.5),India 🇮🇳,32.5°E,Non-Planned,Late-Stage,Yes,No,No,0.64°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-NAVR(32.5)&sel_satname=INSAT-NAVR(32.5)&plan_id=
SIGNSAT-32E,China 🇨🇳,32.5°E,Non-Planned,Early-Stage,No,n/a,No,0.64°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-32E&sel_satname=SIGNSAT-32E&plan_id=
INSAT-EHFL-32.5E,India 🇮🇳,32.5°E,Non-Planned,Early-Stage,No,n/a,No,0.64°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-EHFL-32.5E&sel_satname=INSAT-EHFL-32.5E&plan_id=
INSAT-NAV-GSO3(32.5E),India 🇮🇳,32.5°E,Non-Planned,Early-Stage,No,n/a,No,0.64°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-NAV-GSO3(32.5E)&sel_satname=INSAT-NAV-GSO3(32.5E)&plan_id=
CHNNEWSAT-G1-34E,China 🇨🇳,34.0°E,Non-Planned,Late-Stage,Yes,No,No,0.86°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHNNEWSAT-G1-34E&sel_satname=CHNNEWSAT-G1-34E&plan_id=
IRANSAT-B-34E,Iran (Islamic Republic of) 🇮🇷,34.0°E,Non-Planned,Early-Stage,No,n/a,No,0.86°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-B-34E&sel_satname=IRANSAT-B-34E&plan_id=
IRN-S-34,Iran (Islamic Republic of) 🇮🇷,34.0°E,Non-Planned,Early-Stage,No,n/a,No,0.86°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRN-S-34&sel_satname=IRN-S-34&plan_id=
IRN-KA-34,Iran (Islamic Republic of) 🇮🇷,34.0°E,Non-Planned,Early-Stage,No,n/a,No,0.86°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRN-KA-34&sel_satname=IRN-KA-34&plan_id=
CHNNEWSAT-G2-34E,China 🇨🇳,34.0°E,Non-Planned,Early-Stage,No,n/a,No,0.86°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNNEWSAT-G2-34E&sel_satname=CHNNEWSAT-G2-34E&plan_id=
IRANDBS4-KA-G2,Iran (Islamic Republic of) 🇮🇷,34.0°E,Non-Planned,Early-Stage,No,n/a,No,0.86°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANDBS4-KA-G2&sel_satname=IRANDBS4-KA-G2&plan_id=
IRN30B-B-34E,Iran (Islamic Republic of) 🇮🇷,34.0°E,Planned,Early-Stage,No,n/a,No,0.86°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IRN30B-B-34E&sel_satname=IRN30B-B-34E&plan_id=plan
DNK00001,Denmark 🇩🇰,32.28°E,Planned,Early-Stage,No,n/a,No,0.86°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=DNK00001&sel_satname=DNK00001&plan_id=plan
