Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
F-SAT-N3-25.5E,France 🇫🇷,25.5°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N3-25.5E&sel_satname=F-SAT-N3-25.5E&plan_id=
F-SAT-N5-25.5E_1,France 🇫🇷,25.5°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N5-25.5E_1&sel_satname=F-SAT-N5-25.5E_1&plan_id=
F-SAT-N-E-25.5E,France 🇫🇷,25.5°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N-E-25.5E&sel_satname=F-SAT-N-E-25.5E&plan_id=
QATARSAT-6,Qatar 🇶🇦,25.5°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=QATARSAT-6&sel_satname=QATARSAT-6&plan_id=
F-SAT-N-A-25.5E,France 🇫🇷,25.5°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N-A-25.5E&sel_satname=F-SAT-N-A-25.5E&plan_id=
F-SAT-KU3-E-25.5E,France 🇫🇷,25.5°E,Non-Planned,Late-Stage,Yes,No,No,0.99°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-KU3-E-25.5E&sel_satname=F-SAT-KU3-E-25.5E&plan_id=
EUTELSAT 1-8,France 🇫🇷,25.5°E,Non-Planned,Late-Stage,Yes,No,No,0.99°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+1-8&sel_satname=EUTELSAT+1-8&plan_id=
EUTELSAT 3-25.5E,France 🇫🇷,25.5°E,Non-Planned,Late-Stage,Yes,No,No,0.99°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+3-25.5E&sel_satname=EUTELSAT+3-25.5E&plan_id=
F-SAT-N5-25.5E,France 🇫🇷,25.5°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N5-25.5E&sel_satname=F-SAT-N5-25.5E&plan_id=
QATARSAT-G5-25.5E,Qatar 🇶🇦,25.5°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G5-25.5E&sel_satname=QATARSAT-G5-25.5E&plan_id=
