Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
EDRS-1,France 🇫🇷,9.0°E,Non-Planned,Late-Stage,No,No,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EDRS-1&sel_satname=EDRS-1&plan_id=
F-SAT-30B,France 🇫🇷,9.0°E,Planned,Late-Stage,Yes,No,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-30B&sel_satname=F-SAT-30B&plan_id=plan
MADAR-9E-2,United Arab Emirates 🇦🇪,9.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-9E-2&sel_satname=MADAR-9E-2&plan_id=
UK-KA-9E-VB,United Kingdom 🇬🇧,9.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UK-KA-9E-VB&sel_satname=UK-KA-9E-VB&plan_id=
F-SAT-30B-9E,France 🇫🇷,9.0°E,Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-9E&sel_satname=F-SAT-30B-9E&plan_id=plan
F-SAT-KA-E-9E,France 🇫🇷,9.0°E,Non-Planned,Late-Stage,Yes,No,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-KA-E-9E&sel_satname=F-SAT-KA-E-9E&plan_id=
F-SAT-N7-9E,France 🇫🇷,9.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-9E&sel_satname=F-SAT-N7-9E&plan_id=
F-SAT-N5-9E,France 🇫🇷,9.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N5-9E&sel_satname=F-SAT-N5-9E&plan_id=
CYP-SAT-KM-9E,Cyprus 🇨🇾,9.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CYP-SAT-KM-9E&sel_satname=CYP-SAT-KM-9E&plan_id=
F-SAT-T-E-9E,France 🇫🇷,9.0°E,Non-Planned,Early-Stage,Yes,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-T-E-9E&sel_satname=F-SAT-T-E-9E&plan_id=
F-SAT-N10-9E,France 🇫🇷,9.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N10-9E&sel_satname=F-SAT-N10-9E&plan_id=
F-SAT-N3-9E,France 🇫🇷,9.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N3-9E&sel_satname=F-SAT-N3-9E&plan_id=
MADAR-9E,United Arab Emirates 🇦🇪,9.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-9E&sel_satname=MADAR-9E&plan_id=
UK-KA-9E,United Kingdom 🇬🇧,9.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UK-KA-9E&sel_satname=UK-KA-9E&plan_id=
CHE-SAT-9E,Switzerland 🇨🇭,9.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHE-SAT-9E&sel_satname=CHE-SAT-9E&plan_id=
