License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
INMARSAT GSO-2N,United Kingdom 🇬🇧,64.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INMARSAT+GSO-2N&sel_satname=INMARSAT+GSO-2N&plan_id=
BELINTERSAT-64.4E,Belarus 🇧🇾,64.4°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=BELINTERSAT-64.4E&sel_satname=BELINTERSAT-64.4E&plan_id=
BLR00000,Belarus 🇧🇾,64.4°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=BLR00000&sel_satname=BLR00000&plan_id=plan
ITS-AR-64.5E,China 🇨🇳,64.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ITS-AR-64.5E&sel_satname=ITS-AR-64.5E&plan_id=
QATARSAT-30B-64.5E,Qatar 🇶🇦,64.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-64.5E&sel_satname=QATARSAT-30B-64.5E&plan_id=plan
QATARSAT-30B-64.5E-G2,Qatar 🇶🇦,64.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-64.5E-G2&sel_satname=QATARSAT-30B-64.5E-G2&plan_id=plan
KGZ00000,Kyrgyzstan 🇰🇬,64.6°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KGZ00000&sel_satname=KGZ00000&plan_id=plan
USEWSG-2,United States 🇺🇸,63.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USEWSG-2&sel_satname=USEWSG-2&plan_id=
UAE00000,United Arab Emirates 🇦🇪,63.5°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=UAE00000&sel_satname=UAE00000&plan_id=plan
AMS-30B-65E,Israel 🇮🇱,65.0°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=AMS-30B-65E&sel_satname=AMS-30B-65E&plan_id=plan
AMS-4-65E,Israel 🇮🇱,65.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=AMS-4-65E&sel_satname=AMS-4-65E&plan_id=
