License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
IRANSAT-B-24.19E,Iran (Islamic Republic of) 🇮🇷,24.19°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-B-24.19E&sel_satname=IRANSAT-B-24.19E&plan_id=
IRN-24.19E,Iran (Islamic Republic of) 🇮🇷,24.19°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IRN-24.19E&sel_satname=IRN-24.19E&plan_id=plan
IRN-30B-24.19E,Iran (Islamic Republic of) 🇮🇷,24.19°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IRN-30B-24.19E&sel_satname=IRN-30B-24.19E&plan_id=plan
IRN00000,Iran (Islamic Republic of) 🇮🇷,24.19°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IRN00000&sel_satname=IRN00000&plan_id=plan
F-SAT-30B-25.5E,France 🇫🇷,25.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-25.5E&sel_satname=F-SAT-30B-25.5E&plan_id=plan
F-SAT-N-A-25.5E,France 🇫🇷,25.5°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N-A-25.5E&sel_satname=F-SAT-N-A-25.5E&plan_id=
F-SAT-KU3-E-25.5E,France 🇫🇷,25.5°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-KU3-E-25.5E&sel_satname=F-SAT-KU3-E-25.5E&plan_id=
QATARSAT-6,Qatar 🇶🇦,25.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=QATARSAT-6&sel_satname=QATARSAT-6&plan_id=
F-SAT-N5-25.5E_1,France 🇫🇷,25.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N5-25.5E_1&sel_satname=F-SAT-N5-25.5E_1&plan_id=
F-SAT-N-E-25.5E,France 🇫🇷,25.5°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N-E-25.5E&sel_satname=F-SAT-N-E-25.5E&plan_id=
F-SAT-N5-25.5E,France 🇫🇷,25.5°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N5-25.5E&sel_satname=F-SAT-N5-25.5E&plan_id=
QATARSAT-G5-25.5E,Qatar 🇶🇦,25.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G5-25.5E&sel_satname=QATARSAT-G5-25.5E&plan_id=
F-SAT-N3-25.5E,France 🇫🇷,25.5°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N3-25.5E&sel_satname=F-SAT-N3-25.5E&plan_id=
EUTELSAT 1-8,France 🇫🇷,25.5°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUTELSAT+1-8&sel_satname=EUTELSAT+1-8&plan_id=
EUTELSAT 3-25.5E,France 🇫🇷,25.5°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUTELSAT+3-25.5E&sel_satname=EUTELSAT+3-25.5E&plan_id=
TOR-7M,Russian Federation 🇷🇺,24.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TOR-7M&sel_satname=TOR-7M&plan_id=
USGOVSAT-16R,United States 🇺🇸,24.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USGOVSAT-16R&sel_satname=USGOVSAT-16R&plan_id=
