License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
USGCSS PH3B INDOC-2,United States 🇺🇸,57.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USGCSS+PH3B+INDOC-2&sel_satname=USGCSS+PH3B+INDOC-2&plan_id=
NSS-36,Netherlands 🇳🇱,57.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NSS-36&sel_satname=NSS-36&plan_id=
NSS-8,Netherlands 🇳🇱,57.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NSS-8&sel_satname=NSS-8&plan_id=
INTELSAT5A INDOC2,Netherlands 🇳🇱,57.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT5A+INDOC2&sel_satname=INTELSAT5A+INDOC2&plan_id=
METEOSAT IODC_57.5E,Germany 🇩🇪,57.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=METEOSAT+IODC_57.5E&sel_satname=METEOSAT+IODC_57.5E&plan_id=
GIB00000,United Kingdom 🇬🇧,57.5°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=GIB00000&sel_satname=GIB00000&plan_id=plan
CYPSBA00,United Kingdom 🇬🇧,57.5°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CYPSBA00&sel_satname=CYPSBA00&plan_id=plan
HKG00000,China 🇨🇳,57.5°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HKG00000&sel_satname=HKG00000&plan_id=plan
PAK00000,Pakistan 🇵🇰,56.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=PAK00000&sel_satname=PAK00000&plan_id=plan
PAKSAT-MM1-56.5E,Pakistan 🇵🇰,56.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=PAKSAT-MM1-56.5E&sel_satname=PAKSAT-MM1-56.5E&plan_id=
SE-KA-56.5E,Norway 🇳🇴,56.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SE-KA-56.5E&sel_satname=SE-KA-56.5E&plan_id=
IK-56.5E,Russian Federation 🇷🇺,56.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IK-56.5E&sel_satname=IK-56.5E&plan_id=
SE-KA-56.5E-QV,Norway 🇳🇴,56.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SE-KA-56.5E-QV&sel_satname=SE-KA-56.5E-QV&plan_id=
INMARSAT-6-58E,United Kingdom 🇬🇧,58.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-6-58E&sel_satname=INMARSAT-6-58E&plan_id=
TOR-13M,Russian Federation 🇷🇺,58.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TOR-13M&sel_satname=TOR-13M&plan_id=
IRANSAT-B-58E,Iran (Islamic Republic of) 🇮🇷,58.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-B-58E&sel_satname=IRANSAT-B-58E&plan_id=
