License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
CHNNEWSAT-G1-28W,China 🇨🇳,28.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNNEWSAT-G1-28W&sel_satname=CHNNEWSAT-G1-28W&plan_id=
INMARSAT-6-28W,United Kingdom 🇬🇧,28.0°W,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INMARSAT-6-28W&sel_satname=INMARSAT-6-28W&plan_id=
IOMSAT-G1-1_1,United Kingdom 🇬🇧,28.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IOMSAT-G1-1_1&sel_satname=IOMSAT-G1-1_1&plan_id=
F-SAT-N6-28W,France 🇫🇷,28.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N6-28W&sel_satname=F-SAT-N6-28W&plan_id=
F-SAT-P-30B-28W-F,France 🇫🇷,28.0°W,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-28W-F&sel_satname=F-SAT-P-30B-28W-F&plan_id=plan
F-SAT-30B-28W,France 🇫🇷,28.0°W,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-28W&sel_satname=F-SAT-30B-28W&plan_id=plan
YAHSAT-FSS2-28W,United Arab Emirates 🇦🇪,28.0°W,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=YAHSAT-FSS2-28W&sel_satname=YAHSAT-FSS2-28W&plan_id=plan
SE-KA-28W,Norway 🇳🇴,28.0°W,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SE-KA-28W&sel_satname=SE-KA-28W&plan_id=
F-SAT-N8-28W,France 🇫🇷,28.0°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N8-28W&sel_satname=F-SAT-N8-28W&plan_id=
SRB00000,Serbia 🇷🇸,26.7°W,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SRB00000&sel_satname=SRB00000&plan_id=plan
VOLNA-13,Russian Federation 🇷🇺,26.5°W,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VOLNA-13&sel_satname=VOLNA-13&plan_id=
RGS-S-26.5W,Russian Federation 🇷🇺,26.5°W,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=RGS-S-26.5W&sel_satname=RGS-S-26.5W&plan_id=
STATSIONAR-17,Russian Federation 🇷🇺,26.5°W,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=STATSIONAR-17&sel_satname=STATSIONAR-17&plan_id=
TOR-1M,Russian Federation 🇷🇺,26.5°W,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TOR-1M&sel_satname=TOR-1M&plan_id=
GALS-1,Russian Federation 🇷🇺,26.5°W,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GALS-1&sel_satname=GALS-1&plan_id=
