License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
YAHSAT-FSS2-60E,United Arab Emirates 🇦🇪,60.0°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=YAHSAT-FSS2-60E&sel_satname=YAHSAT-FSS2-60E&plan_id=plan
INTELSAT6 60E,United States 🇺🇸,60.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT6+60E&sel_satname=INTELSAT6+60E&plan_id=
USGCSS PH3 INDOC,United States 🇺🇸,60.0°E,Non-Planned,Due Diligence (U),Yes,Yes,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USGCSS+PH3+INDOC&sel_satname=USGCSS+PH3+INDOC&plan_id=
CYP-30B-59.7E,Cyprus 🇨🇾,59.7°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CYP-30B-59.7E&sel_satname=CYP-30B-59.7E&plan_id=plan
CYP-30B-59.7E-2,Cyprus 🇨🇾,59.7°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CYP-30B-59.7E-2&sel_satname=CYP-30B-59.7E-2&plan_id=plan
CYP-30B-59.7E-3,Cyprus 🇨🇾,59.7°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CYP-30B-59.7E-3&sel_satname=CYP-30B-59.7E-3&plan_id=plan
CYP-30B-59.7E-4,Cyprus 🇨🇾,59.7°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CYP-30B-59.7E-4&sel_satname=CYP-30B-59.7E-4&plan_id=plan
PACIFISAT-5,Papua New Guinea 🇵🇬,61.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=PACIFISAT-5&sel_satname=PACIFISAT-5&plan_id=
INSAT-KA61E,India 🇮🇳,61.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA61E&sel_satname=INSAT-KA61E&plan_id=
OMANSAT-61E,Oman 🇴🇲,61.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-61E&sel_satname=OMANSAT-61E&plan_id=
RUS00001,Russian Federation 🇷🇺,61.0°E,Planned,Planned (P/Plan/List),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=RUS00001&sel_satname=RUS00001&plan_id=plan
