Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
N-SAT-Y18-132E,Japan 🇯🇵,132.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y18-132E&sel_satname=N-SAT-Y18-132E&plan_id=
JMCS-6-132E,Japan 🇯🇵,132.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=JMCS-6-132E&sel_satname=JMCS-6-132E&plan_id=
IOMSAT-132E,United Kingdom 🇬🇧,132.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IOMSAT-132E&sel_satname=IOMSAT-132E&plan_id=
N-STAR-F,Japan 🇯🇵,132.0°E,Non-Planned,Late-Stage,Yes,No,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-STAR-F&sel_satname=N-STAR-F&plan_id=
JCSAT-FO-132E,Japan 🇯🇵,132.0°E,Non-Planned,Late-Stage,Yes,No,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=JCSAT-FO-132E&sel_satname=JCSAT-FO-132E&plan_id=
VINASAT-4A2,Viet Nam 🇻🇳,132.0°E,Non-Planned,Late-Stage,Yes,No,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=VINASAT-4A2&sel_satname=VINASAT-4A2&plan_id=
MADAR-131E,United Arab Emirates 🇦🇪,131.0°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-131E&sel_satname=MADAR-131E&plan_id=
P-SAT-131E,Papua New Guinea 🇵🇬,131.0°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=P-SAT-131E&sel_satname=P-SAT-131E&plan_id=
SIGNSAT-132E,China 🇨🇳,132.1°E,Non-Planned,Early-Stage,No,n/a,No,0.59°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-132E&sel_satname=SIGNSAT-132E&plan_id=
USOBO-10B,United States 🇺🇸,130.6°E,Non-Planned,Early-Stage,No,n/a,No,0.91°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USOBO-10B&sel_satname=USOBO-10B&plan_id=
USOBO-10C,United States 🇺🇸,130.6°E,Non-Planned,Early-Stage,No,n/a,No,0.91°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USOBO-10C&sel_satname=USOBO-10C&plan_id=
