-177,HOL ,NSS-G2-1-1,A,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=NSS-G2-1-1&sel_satname=NSS-G2-1-1&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=122545318&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=NSS-G2-1-1&sel_satname=NSS-G2-1-1&plan_id=
-177,HOL ,INTELSAT IBS 183E,U,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT+IBS+183E&sel_satname=INTELSAT+IBS+183E&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=98590324&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=INTELSAT+IBS+183E&sel_satname=INTELSAT+IBS+183E&plan_id=
-177,USA ,FLTSATCOM-C W PAC-2,U,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=FLTSATCOM-C+W+PAC-2&sel_satname=FLTSATCOM-C+W+PAC-2&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=98590271&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=FLTSATCOM-C+W+PAC-2&sel_satname=FLTSATCOM-C+W+PAC-2&plan_id=
-175.9,CHN ,CANGYU-4,C,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CANGYU-4&sel_satname=CANGYU-4&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=122520091&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=CANGYU-4&sel_satname=CANGYU-4&plan_id=
-175.9,CHN ,CANGYU-4,A,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=CANGYU-4&sel_satname=CANGYU-4&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=122545196&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=CANGYU-4&sel_satname=CANGYU-4&plan_id=
-175,G ,INMARSAT-6-175W,C,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-6-175W&sel_satname=INMARSAT-6-175W&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=116520184&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=INMARSAT-6-175W&sel_satname=INMARSAT-6-175W&plan_id=
-175,G ,INMARSAT-8-175W,C,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-8-175W&sel_satname=INMARSAT-8-175W&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=119520083&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=INMARSAT-8-175W&sel_satname=INMARSAT-8-175W&plan_id=
-174,USA ,TDRS 174W,A,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=TDRS+174W&sel_satname=TDRS+174W&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=89540036&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=TDRS+174W&sel_satname=TDRS+174W&plan_id=
-174,USA ,TDRS 174W,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TDRS+174W&sel_satname=TDRS+174W&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90500641&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=TDRS+174W&sel_satname=TDRS+174W&plan_id=
-173,J ,N-SAT-Y18-173W,C,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y18-173W&sel_satname=N-SAT-Y18-173W&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=118520032&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=N-SAT-Y18-173W&sel_satname=N-SAT-Y18-173W&plan_id=
-173,J ,N-SAT-Y22-173W,C,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y22-173W&sel_satname=N-SAT-Y22-173W&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=122520013&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=N-SAT-Y22-173W&sel_satname=N-SAT-Y22-173W&plan_id=
-172,J ,N-SAT-Y19-172W,C,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y19-172W&sel_satname=N-SAT-Y19-172W&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=119520213&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=N-SAT-Y19-172W&sel_satname=N-SAT-Y19-172W&plan_id=
-172,J ,N-SAT-Y22-172W,C,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y22-172W&sel_satname=N-SAT-Y22-172W&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=122520014&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=N-SAT-Y22-172W&sel_satname=N-SAT-Y22-172W&plan_id=
-171,USA ,TDRS WEST,A,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=TDRS+WEST&sel_satname=TDRS+WEST&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=79540002&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=TDRS+WEST&sel_satname=TDRS+WEST&plan_id=
-171,USA ,TDRS WEST,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TDRS+WEST&sel_satname=TDRS+WEST&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90500647&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=TDRS+WEST&sel_satname=TDRS+WEST&plan_id=
-170,RUS ,GALS-4,U,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GALS-4&sel_satname=GALS-4&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=100590816&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=GALS-4&sel_satname=GALS-4&plan_id=
-170,RUS ,TOR-5,U,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TOR-5&sel_satname=TOR-5&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=100590823&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=TOR-5&sel_satname=TOR-5&plan_id=
-170,RUS ,TOR-5M,U,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TOR-5M&sel_satname=TOR-5M&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=103591127&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=TOR-5M&sel_satname=TOR-5M&plan_id=
-170,RUS ,STATSIONAR-10,U,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=STATSIONAR-10&sel_satname=STATSIONAR-10&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=100590742&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=STATSIONAR-10&sel_satname=STATSIONAR-10&plan_id=
-170,RUS ,STATSIONAR-10A,U,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=STATSIONAR-10A&sel_satname=STATSIONAR-10A&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=100590744&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=STATSIONAR-10A&sel_satname=STATSIONAR-10A&plan_id=
-170,RUS ,TOR-5M,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TOR-5M&sel_satname=TOR-5M&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=105500446&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=TOR-5M&sel_satname=TOR-5M&plan_id=
-170,RUS ,GALS-4,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=GALS-4&sel_satname=GALS-4&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90500395&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=GALS-4&sel_satname=GALS-4&plan_id=
-170,RUS ,TOR-5,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TOR-5&sel_satname=TOR-5&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90500548&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=TOR-5&sel_satname=TOR-5&plan_id=
-170,RUS ,VOLNA-7,N,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=VOLNA-7&sel_satname=VOLNA-7&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=90504201&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=VOLNA-7&sel_satname=VOLNA-7&plan_id=
-170,RUS ,RGS-S-170W,C,,view,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=RGS-S-170W&sel_satname=RGS-S-170W&plan_id=,//www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sel_ific=,/online/snl/satbandold_snl.sh?ntc_id=119520386&fr1=0&fr2=10000000000&ie=y&sat_type=G&sat_name=RGS-S-170W&sel_satname=RGS-S-170W&plan_id=
