Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
KAZSAT1M,Kazakhstan 🇰🇿,58.5°E,Non-Planned,Late-Stage,Yes,No,Partial,0.72°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=KAZSAT1M&sel_satname=KAZSAT1M&plan_id=
KAZSAT1A,Kazakhstan 🇰🇿,58.5°E,Non-Planned,Early-Stage,No,n/a,No,0.72°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KAZSAT1A&sel_satname=KAZSAT1A&plan_id=
MADAR-58.5E,United Arab Emirates 🇦🇪,58.5°E,Non-Planned,Early-Stage,No,n/a,No,0.72°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-58.5E&sel_satname=MADAR-58.5E&plan_id=
KAZSAT-30B-58.5E,Kazakhstan 🇰🇿,58.5°E,Planned,Early-Stage,No,n/a,No,0.72°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=KAZSAT-30B-58.5E&sel_satname=KAZSAT-30B-58.5E&plan_id=plan
KAZSAT1,Kazakhstan 🇰🇿,58.5°E,Non-Planned,Late-Stage,Yes,No,Partial,0.72°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=KAZSAT1&sel_satname=KAZSAT1&plan_id=
CYP-SAT-KM-58.45E,Cyprus 🇨🇾,58.45°E,Non-Planned,Early-Stage,No,n/a,No,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CYP-SAT-KM-58.45E&sel_satname=CYP-SAT-KM-58.45E&plan_id=
USGCSS PH3 INDOC,United States 🇺🇸,60.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGCSS+PH3+INDOC&sel_satname=USGCSS+PH3+INDOC&plan_id=
INTELSAT6 60E,United States 🇺🇸,60.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT6+60E&sel_satname=INTELSAT6+60E&plan_id=
ASIASAT-60Q,China 🇨🇳,60.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ASIASAT-60Q&sel_satname=ASIASAT-60Q&plan_id=
INTELSAT8 60E,United States 🇺🇸,60.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT8+60E&sel_satname=INTELSAT8+60E&plan_id=
MADAR-60E-3,United Arab Emirates 🇦🇪,60.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-60E-3&sel_satname=MADAR-60E-3&plan_id=
NEW DAWN 44,Papua New Guinea 🇵🇬,60.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NEW+DAWN+44&sel_satname=NEW+DAWN+44&plan_id=
YAHSAT-FSS2-60E,United Arab Emirates 🇦🇪,60.0°E,Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=YAHSAT-FSS2-60E&sel_satname=YAHSAT-FSS2-60E&plan_id=plan
USGCSS PH3B INDOC,United States 🇺🇸,60.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGCSS+PH3B+INDOC&sel_satname=USGCSS+PH3B+INDOC&plan_id=
USGOVSAT-10,United States 🇺🇸,60.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGOVSAT-10&sel_satname=USGOVSAT-10&plan_id=
INTELSAT9 60E,United States 🇺🇸,60.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT9+60E&sel_satname=INTELSAT9+60E&plan_id=
NEW DAWN 21,Papua New Guinea 🇵🇬,60.0°E,Non-Planned,Early-Stage,No,n/a,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NEW+DAWN+21&sel_satname=NEW+DAWN+21&plan_id=
USASAT-80B,United States 🇺🇸,60.0°E,Non-Planned,Early-Stage,No,Partial,No,0.78°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USASAT-80B&sel_satname=USASAT-80B&plan_id=
ETH00000,Ethiopia 🇪🇹,58.3°E,Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ETH00000&sel_satname=ETH00000&plan_id=plan
ETHIOSAT-1,Ethiopia 🇪🇹,58.3°E,Non-Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ETHIOSAT-1&sel_satname=ETHIOSAT-1&plan_id=
ETHIOSAT-1,Ethiopia 🇪🇹,58.3°E,Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ETHIOSAT-1&sel_satname=ETHIOSAT-1&plan_id=plan
